trial,eccentricity_pct,noise_level,spatial_freq_cpd,contrast_amplitude,offset_deg,abs_offset_deg,side,true_choice,model_choice,model_raw_text,correct,api_error
694,0.0,high,1.6,0.8,-16.0,16.0,-1,CCW,CCW,CCW,1,
695,50.0,none,1.6,0.8,-6.0,6.0,-1,CCW,CW,CW,0,
696,0.0,none,1.6,0.6,45.0,45.0,1,CW,CW,CW,1,
697,50.0,high,0.4,0.8,16.0,16.0,1,CW,CW,CW,1,
698,0.0,none,1.6,0.8,-45.0,45.0,-1,CCW,CW,CW,0,
699,50.0,none,1.6,0.6,6.0,6.0,-1,CW,CW,CW,1,
700,0.0,low,0.4,0.6,45.0,45.0,1,CW,CW,CW,1,
701,0.0,high,0.8,0.8,45.0,45.0,-1,CW,CCW,CCW,0,
702,0.0,low,0.4,0.8,6.0,6.0,-1,CW,CW,CW,1,
703,0.0,low,0.4,0.8,16.0,16.0,-1,CW,CW,CW,1,
704,50.0,high,0.4,1.0,16.0,16.0,1,CW,CW,CW,1,
705,50.0,high,0.8,0.6,-16.0,16.0,1,CCW,CW,CW,0,
706,0.0,none,1.6,0.8,6.0,6.0,1,CW,CW,CW,1,
707,50.0,high,0.4,1.0,-16.0,16.0,-1,CCW,CCW,CCW,1,
708,50.0,none,1.6,0.8,-6.0,6.0,-1,CCW,CW,CW,0,
709,50.0,none,1.6,0.8,45.0,45.0,-1,CW,CCW,CCW,0,
710,0.0,high,0.8,1.0,-45.0,45.0,1,CCW,CW,CW,0,
711,0.0,low,0.8,0.8,45.0,45.0,-1,CW,CW,CW,1,
712,50.0,none,0.4,1.0,-16.0,16.0,-1,CCW,CW,CW,0,
713,50.0,high,0.8,1.0,6.0,6.0,-1,CW,CCW,CCW,0,
714,0.0,low,0.8,0.6,45.0,45.0,-1,CW,CW,CW,1,
715,0.0,high,0.4,0.6,16.0,16.0,-1,CW,CCW,CCW,0,
716,0.0,high,1.6,0.8,-6.0,6.0,1,CCW,CCW,CCW,1,
717,0.0,low,0.8,0.8,-16.0,16.0,1,CCW,CW,CW,0,
718,50.0,none,1.6,1.0,45.0,45.0,-1,CW,CW,CW,1,
719,50.0,low,0.8,0.6,45.0,45.0,-1,CW,CW,CW,1,
720,0.0,none,0.4,1.0,6.0,6.0,1,CW,CCW,CCW,0,
721,50.0,none,0.4,1.0,-45.0,45.0,-1,CCW,CW,CW,0,
722,50.0,high,0.4,0.6,6.0,6.0,1,CW,CW,CW,1,
723,0.0,high,1.6,0.8,16.0,16.0,-1,CW,CCW,CCW,0,
724,50.0,none,0.8,0.6,16.0,16.0,-1,CW,CCW,CCW,0,
725,0.0,none,0.8,0.8,-16.0,16.0,1,CCW,CW,CW,0,
726,0.0,high,0.8,1.0,-16.0,16.0,1,CCW,CW,CW,0,
727,0.0,high,0.8,0.6,-45.0,45.0,-1,CCW,CW,CW,0,
728,50.0,none,0.8,0.6,45.0,45.0,1,CW,CW,CW,1,
729,50.0,none,1.6,1.0,45.0,45.0,1,CW,CW,CW,1,
730,0.0,none,0.4,0.6,-16.0,16.0,1,CCW,CW,CW,0,
731,50.0,low,0.4,0.6,-16.0,16.0,-1,CCW,CW,CW,0,
732,50.0,low,1.6,1.0,6.0,6.0,-1,CW,CW,CW,1,
733,0.0,none,0.8,1.0,16.0,16.0,-1,CW,CW,CW,1,
734,0.0,low,0.8,0.8,6.0,6.0,1,CW,CW,CW,1,
735,0.0,low,1.6,0.8,16.0,16.0,-1,CW,CW,CW,1,
736,0.0,low,0.4,0.8,45.0,45.0,1,CW,CW,CW,1,
737,0.0,none,1.6,0.8,6.0,6.0,1,CW,CW,CW,1,
738,0.0,low,0.4,0.6,-45.0,45.0,-1,CCW,CW,CW,0,
739,50.0,none,0.4,1.0,16.0,16.0,-1,CW,CW,CW,1,
740,50.0,low,0.4,0.6,6.0,6.0,-1,CW,CW,CW,1,
741,50.0,low,0.8,0.6,-16.0,16.0,-1,CCW,CCW,CCW,1,
742,50.0,low,1.6,0.8,16.0,16.0,-1,CW,CCW,CCW,0,
743,50.0,high,0.4,1.0,-16.0,16.0,1,CCW,CW,CW,0,
744,0.0,high,0.4,1.0,6.0,6.0,-1,CW,CW,CW,1,
745,0.0,low,1.6,1.0,45.0,45.0,1,CW,CW,CW,1,
746,0.0,low,0.8,0.6,45.0,45.0,-1,CW,CW,CW,1,
747,50.0,none,1.6,0.6,-6.0,6.0,-1,CCW,CW,CW,0,
748,50.0,none,0.8,1.0,6.0,6.0,-1,CW,CCW,CCW,0,
749,0.0,high,0.8,1.0,-6.0,6.0,-1,CCW,CW,CW,0,
750,0.0,low,0.8,0.8,-16.0,16.0,-1,CCW,CW,CW,0,
751,50.0,none,1.6,1.0,45.0,45.0,-1,CW,CCW,CCW,0,
752,50.0,none,1.6,0.6,6.0,6.0,1,CW,CW,CW,1,
753,50.0,high,0.8,0.6,-16.0,16.0,1,CCW,CW,CW,0,
754,50.0,none,0.4,1.0,-6.0,6.0,1,CCW,CW,CW,0,
755,0.0,high,0.8,0.6,16.0,16.0,1,CW,CW,CW,1,
756,0.0,high,0.4,0.6,-16.0,16.0,1,CCW,CCW,CCW,1,
757,50.0,low,1.6,0.8,6.0,6.0,1,CW,CW,CW,1,
758,0.0,high,0.8,0.8,6.0,6.0,1,CW,CW,CW,1,
759,0.0,low,0.4,0.8,16.0,16.0,-1,CW,CW,CW,1,
760,50.0,none,0.4,0.6,6.0,6.0,-1,CW,CW,CW,1,
761,50.0,high,0.8,1.0,6.0,6.0,1,CW,CW,CW,1,
762,0.0,low,1.6,0.8,-16.0,16.0,1,CCW,CW,CW,0,
763,50.0,none,0.4,0.6,16.0,16.0,-1,CW,CW,CW,1,
764,50.0,low,1.6,0.8,6.0,6.0,1,CW,CW,CW,1,
765,0.0,none,0.8,1.0,-45.0,45.0,1,CCW,CW,CW,0,
766,0.0,low,1.6,0.6,6.0,6.0,1,CW,CW,CW,1,
767,0.0,high,1.6,0.6,-45.0,45.0,1,CCW,CCW,CCW,1,
768,0.0,high,0.4,0.6,-16.0,16.0,1,CCW,CW,CW,0,
769,0.0,none,0.4,1.0,-45.0,45.0,-1,CCW,CW,CW,0,
770,50.0,none,1.6,0.6,16.0,16.0,-1,CW,CW,CW,1,
771,0.0,low,1.6,0.6,-45.0,45.0,-1,CCW,CW,CW,0,
772,50.0,none,1.6,1.0,6.0,6.0,1,CW,CW,CW,1,
773,50.0,low,0.8,1.0,-16.0,16.0,-1,CCW,CW,CW,0,
774,0.0,high,0.8,1.0,-6.0,6.0,1,CCW,CW,CW,0,
775,0.0,high,1.6,0.6,45.0,45.0,1,CW,CCW,CCW,0,
776,0.0,none,1.6,0.8,-6.0,6.0,-1,CCW,CW,CW,0,
777,0.0,low,0.4,0.8,-45.0,45.0,-1,CCW,CW,CW,0,
778,0.0,low,0.8,0.6,-16.0,16.0,1,CCW,CW,CW,0,
779,0.0,high,0.4,0.8,-16.0,16.0,1,CCW,CCW,CCW,1,
780,50.0,low,0.4,0.6,45.0,45.0,-1,CW,CCW,CCW,0,
781,50.0,none,0.4,1.0,-16.0,16.0,-1,CCW,CW,CW,0,
782,0.0,low,0.4,1.0,-6.0,6.0,-1,CCW,CW,CW,0,
783,0.0,none,1.6,1.0,-16.0,16.0,1,CCW,CW,CW,0,
784,50.0,low,1.6,1.0,-45.0,45.0,-1,CCW,CW,CW,0,
785,50.0,none,0.8,0.8,-45.0,45.0,1,CCW,CW,CW,0,
786,50.0,high,0.4,0.6,16.0,16.0,1,CW,CW,CW,1,
787,50.0,low,1.6,0.8,-45.0,45.0,-1,CCW,CCW,CCW,1,
788,50.0,high,0.4,1.0,6.0,6.0,-1,CW,CCW,CCW,0,
789,50.0,high,1.6,0.6,16.0,16.0,-1,CW,CCW,CCW,0,
790,50.0,none,0.4,0.6,-16.0,16.0,1,CCW,CW,CW,0,
791,50.0,high,1.6,1.0,16.0,16.0,-1,CW,CCW,CCW,0,
792,0.0,none,0.8,0.6,-45.0,45.0,1,CCW,CW,CW,0,
793,50.0,low,0.8,0.6,16.0,16.0,1,CW,CW,CW,1,
794,50.0,low,0.4,1.0,-6.0,6.0,1,CCW,CW,CW,0,
795,50.0,low,1.6,0.6,-6.0,6.0,1,CCW,CW,CW,0,
796,0.0,none,0.4,1.0,-6.0,6.0,-1,CCW,CW,CW,0,
797,0.0,high,0.4,1.0,-16.0,16.0,1,CCW,CCW,CCW,1,
798,50.0,none,0.8,1.0,16.0,16.0,1,CW,CW,CW,1,
799,50.0,none,0.8,1.0,-16.0,16.0,-1,CCW,CW,CW,0,
800,0.0,low,0.8,1.0,-6.0,6.0,-1,CCW,CW,CW,0,
801,0.0,high,1.6,0.6,-16.0,16.0,-1,CCW,CCW,CCW,1,
802,50.0,high,0.8,0.8,-45.0,45.0,-1,CCW,CW,CW,0,
803,0.0,low,1.6,0.6,16.0,16.0,-1,CW,CW,CW,1,
804,50.0,none,0.8,1.0,45.0,45.0,-1,CW,CW,CW,1,
805,50.0,high,1.6,0.6,6.0,6.0,-1,CW,CCW,CCW,0,
806,50.0,high,0.4,0.6,-16.0,16.0,-1,CCW,CW,CW,0,
807,50.0,none,0.4,0.6,16.0,16.0,-1,CW,CW,CW,1,
808,50.0,none,0.8,0.6,6.0,6.0,1,CW,CW,CW,1,
809,50.0,low,0.4,0.8,16.0,16.0,-1,CW,CW,CW,1,
810,50.0,none,0.8,1.0,6.0,6.0,1,CW,CW,CW,1,
811,0.0,low,0.4,0.8,-16.0,16.0,1,CCW,CW,CW,0,
812,50.0,low,0.4,0.6,6.0,6.0,1,CW,CW,CW,1,
813,0.0,none,0.4,1.0,6.0,6.0,1,CW,CCW,CCW,0,
814,50.0,low,0.8,1.0,45.0,45.0,1,CW,CW,CW,1,
815,0.0,none,0.4,1.0,-45.0,45.0,1,CCW,CW,CW,0,
816,50.0,none,1.6,0.6,16.0,16.0,1,CW,CW,CW,1,
817,50.0,none,0.4,1.0,6.0,6.0,1,CW,CW,CW,1,
818,0.0,none,0.8,1.0,16.0,16.0,1,CW,CW,CW,1,
819,50.0,none,1.6,1.0,-6.0,6.0,-1,CCW,CW,CW,0,
820,0.0,high,0.4,1.0,16.0,16.0,-1,CW,CCW,CCW,0,
821,50.0,low,0.4,0.8,-6.0,6.0,1,CCW,CW,CW,0,
822,0.0,high,0.4,0.8,6.0,6.0,-1,CW,CCW,CCW,0,
823,0.0,none,0.4,0.8,6.0,6.0,1,CW,CW,CW,1,
824,0.0,none,0.8,0.8,-6.0,6.0,-1,CCW,CW,CW,0,
825,0.0,none,0.4,1.0,-16.0,16.0,-1,CCW,CW,CW,0,
826,50.0,none,0.8,0.8,16.0,16.0,1,CW,CW,CW,1,
827,0.0,none,0.8,1.0,16.0,16.0,1,CW,CW,CW,1,
828,50.0,low,1.6,0.6,-16.0,16.0,-1,CCW,CW,CW,0,
829,50.0,high,1.6,1.0,-6.0,6.0,1,CCW,CW,CW,0,
830,50.0,none,0.8,1.0,-16.0,16.0,1,CCW,CW,CW,0,
831,0.0,none,1.6,1.0,45.0,45.0,1,CW,CW,CW,1,
832,0.0,none,0.4,0.8,45.0,45.0,-1,CW,CW,CW,1,
833,50.0,low,1.6,1.0,-45.0,45.0,1,CCW,CW,CW,0,
834,0.0,none,0.4,1.0,-45.0,45.0,1,CCW,CW,CW,0,
835,0.0,low,0.4,0.6,-45.0,45.0,1,CCW,CW,CW,0,
836,50.0,none,0.4,1.0,16.0,16.0,-1,CW,CW,CW,1,
837,0.0,low,0.4,1.0,-45.0,45.0,-1,CCW,CW,CW,0,
838,0.0,none,1.6,0.6,45.0,45.0,1,CW,CW,CW,1,
839,0.0,low,0.4,0.6,-6.0,6.0,-1,CCW,CW,CW,0,
840,50.0,low,0.4,1.0,-45.0,45.0,1,CCW,CW,CW,0,
841,0.0,low,0.8,0.6,6.0,6.0,-1,CW,CW,CW,1,
842,50.0,none,1.6,0.8,-6.0,6.0,-1,CCW,CW,CW,0,
843,50.0,high,0.4,1.0,-45.0,45.0,1,CCW,CW,CW,0,
844,50.0,high,0.4,0.8,-16.0,16.0,-1,CCW,CCW,CCW,1,
845,50.0,low,0.8,0.8,-6.0,6.0,-1,CCW,CCW,CCW,1,
846,50.0,high,0.8,0.8,-6.0,6.0,1,CCW,CW,CW,0,
847,50.0,none,0.4,0.6,-16.0,16.0,1,CCW,CW,CW,0,
848,0.0,high,0.8,0.6,45.0,45.0,1,CW,CCW,CCW,0,
849,50.0,high,1.6,0.8,-45.0,45.0,-1,CCW,CW,CW,0,
850,50.0,none,1.6,0.8,45.0,45.0,1,CW,CW,CW,1,
851,50.0,none,0.8,0.6,45.0,45.0,1,CW,CW,CW,1,
852,50.0,low,0.8,1.0,16.0,16.0,-1,CW,CW,CW,1,
853,50.0,high,0.4,0.6,-6.0,6.0,1,CCW,CW,CW,0,
854,50.0,none,0.4,1.0,-6.0,6.0,1,CCW,CW,CW,0,
855,50.0,high,0.8,1.0,-16.0,16.0,1,CCW,CW,CW,0,
856,50.0,none,0.4,0.8,-6.0,6.0,-1,CCW,CW,CW,0,
857,0.0,high,0.8,0.8,16.0,16.0,1,CW,CW,CW,1,
858,0.0,high,0.4,0.6,16.0,16.0,1,CW,CCW,CCW,0,
859,50.0,low,0.8,0.6,6.0,6.0,1,CW,CW,CW,1,
860,0.0,none,0.8,1.0,45.0,45.0,1,CW,CW,CW,1,
861,50.0,high,0.4,0.8,-6.0,6.0,-1,CCW,CCW,CCW,1,
862,0.0,none,0.4,0.6,-45.0,45.0,1,CCW,CW,CW,0,
863,0.0,high,0.4,0.6,45.0,45.0,-1,CW,CW,CW,1,
864,0.0,low,1.6,0.8,-6.0,6.0,1,CCW,CW,CW,0,
865,50.0,high,0.8,1.0,-16.0,16.0,-1,CCW,CCW,CCW,1,
866,50.0,low,1.6,0.6,-6.0,6.0,-1,CCW,CW,CW,0,
867,0.0,none,0.4,0.8,-16.0,16.0,1,CCW,CW,CW,0,
868,0.0,low,0.8,0.8,-6.0,6.0,-1,CCW,CW,CW,0,
869,0.0,high,0.8,1.0,16.0,16.0,1,CW,CCW,CCW,0,
870,50.0,high,1.6,0.8,45.0,45.0,1,CW,CW,CW,1,
871,50.0,high,0.8,0.8,45.0,45.0,1,CW,CW,CW,1,
872,50.0,low,0.8,0.6,-6.0,6.0,1,CCW,CW,CW,0,
873,0.0,low,0.4,0.6,6.0,6.0,-1,CW,CW,CW,1,
874,0.0,high,0.4,1.0,-45.0,45.0,1,CCW,CW,CW,0,
875,50.0,low,0.8,0.8,16.0,16.0,1,CW,CW,CW,1,
876,50.0,none,0.4,1.0,-16.0,16.0,1,CCW,CW,CW,0,
877,0.0,high,0.8,1.0,-45.0,45.0,-1,CCW,CW,CW,0,
878,50.0,none,0.8,1.0,-45.0,45.0,-1,CCW,CCW,CCW,1,
879,0.0,none,1.6,0.6,16.0,16.0,-1,CW,CW,CW,1,
880,0.0,high,0.4,0.8,-45.0,45.0,-1,CCW,CCW,CCW,1,
881,0.0,high,1.6,1.0,-16.0,16.0,-1,CCW,CCW,CCW,1,
882,0.0,high,1.6,0.6,-6.0,6.0,1,CCW,CCW,CCW,1,
883,0.0,low,0.8,0.6,-6.0,6.0,-1,CCW,CW,CW,0,
884,50.0,low,0.8,0.8,-16.0,16.0,-1,CCW,CW,CW,0,
885,50.0,low,0.8,0.8,-45.0,45.0,1,CCW,CW,CW,0,
886,0.0,low,0.8,0.6,-16.0,16.0,1,CCW,CW,CW,0,
887,0.0,low,1.6,0.8,-16.0,16.0,1,CCW,CW,CW,0,
888,50.0,high,0.8,1.0,-45.0,45.0,-1,CCW,CW,CW,0,
889,50.0,high,0.4,0.6,45.0,45.0,-1,CW,CCW,CCW,0,
890,50.0,low,0.8,1.0,45.0,45.0,1,CW,CW,CW,1,
891,50.0,high,1.6,0.6,6.0,6.0,1,CW,CW,CW,1,
892,50.0,low,1.6,0.6,45.0,45.0,1,CW,CW,CW,1,
893,0.0,high,1.6,0.6,-45.0,45.0,-1,CCW,CCW,CCW,1,
894,50.0,none,0.4,0.6,45.0,45.0,1,CW,CW,CW,1,
895,50.0,low,0.4,0.8,-16.0,16.0,1,CCW,CW,CW,0,
896,50.0,none,0.8,1.0,-45.0,45.0,-1,CCW,CW,CW,0,
897,0.0,low,1.6,1.0,-45.0,45.0,-1,CCW,CW,CW,0,
898,0.0,high,1.6,0.8,-45.0,45.0,-1,CCW,CW,CW,0,
899,0.0,low,0.8,0.6,16.0,16.0,1,CW,CW,CW,1,
900,0.0,none,0.4,0.6,-6.0,6.0,1,CCW,CCW,CCW,1,
901,0.0,none,0.8,0.6,45.0,45.0,-1,CW,CW,CW,1,
902,50.0,high,0.8,0.6,16.0,16.0,-1,CW,CCW,CCW,0,
903,50.0,low,1.6,1.0,-16.0,16.0,1,CCW,CW,CW,0,
904,0.0,none,0.8,0.6,-16.0,16.0,-1,CCW,CW,CW,0,
905,50.0,high,0.8,0.8,6.0,6.0,-1,CW,CCW,CCW,0,
906,0.0,none,0.4,1.0,-16.0,16.0,1,CCW,CCW,CCW,1,
907,50.0,high,1.6,1.0,6.0,6.0,-1,CW,CCW,CCW,0,
908,0.0,high,1.6,1.0,-16.0,16.0,1,CCW,CW,CW,0,
909,50.0,low,0.8,0.8,45.0,45.0,1,CW,CW,CW,1,
910,50.0,none,0.8,1.0,-6.0,6.0,1,CCW,CW,CW,0,
911,0.0,none,0.8,1.0,-45.0,45.0,1,CCW,CW,CW,0,
912,0.0,low,0.4,0.6,16.0,16.0,1,CW,CW,CW,1,
913,50.0,high,0.8,0.6,16.0,16.0,1,CW,CW,CW,1,
914,0.0,low,0.8,0.6,16.0,16.0,-1,CW,CW,CW,1,
915,0.0,none,1.6,0.8,-45.0,45.0,1,CCW,CW,CW,0,
916,0.0,high,1.6,1.0,16.0,16.0,-1,CW,CCW,CCW,0,
917,0.0,none,0.4,1.0,-16.0,16.0,1,CCW,CCW,CCW,1,
918,50.0,low,1.6,0.6,45.0,45.0,-1,CW,CW,CW,1,
919,0.0,low,0.4,1.0,-6.0,6.0,1,CCW,CW,CW,0,
920,50.0,low,1.6,1.0,-45.0,45.0,-1,CCW,CW,CW,0,
921,0.0,none,0.8,1.0,45.0,45.0,-1,CW,CW,CW,1,
922,0.0,low,1.6,0.6,-6.0,6.0,1,CCW,CW,CW,0,
923,0.0,none,0.8,0.8,-16.0,16.0,1,CCW,CW,CW,0,
924,0.0,low,0.4,0.8,6.0,6.0,1,CW,CW,CW,1,
925,50.0,none,0.8,1.0,-6.0,6.0,-1,CCW,CW,CW,0,
926,50.0,none,0.8,0.6,-6.0,6.0,1,CCW,CW,CW,0,
927,50.0,none,1.6,0.8,-6.0,6.0,1,CCW,CW,CW,0,
928,50.0,none,0.8,0.8,-45.0,45.0,1,CCW,CW,CW,0,
929,0.0,none,0.8,0.8,16.0,16.0,-1,CW,CW,CW,1,
930,50.0,high,0.4,1.0,-45.0,45.0,1,CCW,CW,CW,0,
931,0.0,low,0.4,1.0,45.0,45.0,-1,CW,CW,CW,1,
932,0.0,low,1.6,1.0,-45.0,45.0,-1,CCW,CW,CW,0,
933,0.0,none,0.8,1.0,-16.0,16.0,-1,CCW,CW,CW,0,
934,0.0,none,0.8,0.8,-6.0,6.0,1,CCW,CW,CW,0,
935,50.0,none,0.4,0.8,-16.0,16.0,1,CCW,CW,CW,0,
936,0.0,high,0.4,0.6,45.0,45.0,1,CW,CW,CW,1,
937,0.0,none,0.8,0.6,-6.0,6.0,1,CCW,CW,CW,0,
938,0.0,none,0.8,1.0,-16.0,16.0,1,CCW,CW,CW,0,
939,0.0,low,0.8,0.6,-16.0,16.0,-1,CCW,CW,CW,0,
940,0.0,high,0.4,0.6,45.0,45.0,-1,CW,CCW,CCW,0,
941,0.0,high,1.6,1.0,16.0,16.0,1,CW,CCW,CCW,0,
942,0.0,high,1.6,1.0,6.0,6.0,-1,CW,CCW,CCW,0,
943,50.0,high,0.4,0.8,6.0,6.0,-1,CW,CCW,CCW,0,
944,0.0,low,0.8,1.0,45.0,45.0,-1,CW,CW,CW,1,
945,50.0,high,0.4,0.6,-6.0,6.0,1,CCW,CCW,CCW,1,
946,0.0,high,0.8,1.0,6.0,6.0,-1,CW,CCW,CCW,0,
947,0.0,low,0.8,0.8,6.0,6.0,1,CW,CW,CW,1,
948,0.0,none,0.4,0.8,-16.0,16.0,1,CCW,CCW,CCW,1,
949,50.0,high,1.6,0.6,-16.0,16.0,1,CCW,CW,CW,0,
950,0.0,high,0.4,0.8,-16.0,16.0,-1,CCW,CCW,CCW,1,
951,0.0,low,0.4,0.8,-45.0,45.0,1,CCW,CW,CW,0,
952,0.0,low,0.8,0.6,6.0,6.0,-1,CW,CW,CW,1,
953,50.0,low,0.4,1.0,-45.0,45.0,-1,CCW,CW,CW,0,
954,50.0,low,0.4,0.6,-6.0,6.0,-1,CCW,CCW,CCW,1,
955,0.0,low,0.8,1.0,16.0,16.0,1,CW,CW,CW,1,
956,50.0,none,1.6,1.0,-45.0,45.0,1,CCW,CW,CW,0,
957,0.0,high,0.8,0.8,-6.0,6.0,-1,CCW,CW,CW,0,
958,50.0,high,0.8,0.6,-16.0,16.0,1,CCW,CW,CW,0,
959,50.0,low,0.4,0.8,6.0,6.0,-1,CW,CCW,CCW,0,
960,50.0,low,0.8,0.8,-45.0,45.0,1,CCW,CW,CW,0,
961,0.0,high,0.8,1.0,16.0,16.0,1,CW,CW,CW,1,
962,0.0,none,1.6,0.6,-6.0,6.0,1,CCW,CW,CW,0,
963,0.0,low,0.4,0.8,16.0,16.0,1,CW,CW,CW,1,
964,50.0,none,0.4,0.8,-16.0,16.0,1,CCW,CW,CW,0,
965,50.0,low,0.8,0.6,-16.0,16.0,-1,CCW,CW,CW,0,
966,50.0,none,1.6,0.6,-16.0,16.0,1,CCW,CW,CW,0,
967,50.0,high,0.8,0.6,-6.0,6.0,1,CCW,CW,CW,0,
968,0.0,high,0.4,0.6,6.0,6.0,-1,CW,CCW,CCW,0,
969,0.0,high,0.4,1.0,6.0,6.0,-1,CW,CCW,CCW,0,
970,0.0,none,1.6,1.0,-45.0,45.0,1,CCW,CW,CW,0,
971,50.0,low,0.8,1.0,-6.0,6.0,1,CCW,CW,CW,0,
972,50.0,none,1.6,0.8,16.0,16.0,-1,CW,CW,CW,1,
973,0.0,high,0.8,0.6,-16.0,16.0,1,CCW,CW,CW,0,
974,50.0,none,0.8,0.8,6.0,6.0,1,CW,CW,CW,1,
975,0.0,high,0.8,0.8,-45.0,45.0,1,CCW,CW,CW,0,
976,50.0,none,0.8,1.0,-6.0,6.0,-1,CCW,CW,CW,0,
977,50.0,high,0.4,1.0,-6.0,6.0,-1,CCW,CCW,CCW,1,
978,50.0,none,0.8,0.8,-16.0,16.0,1,CCW,CW,CW,0,
979,0.0,low,0.8,0.6,16.0,16.0,-1,CW,CW,CW,1,
980,50.0,low,0.8,1.0,6.0,6.0,-1,CW,CW,CW,1,
981,50.0,none,1.6,0.8,-16.0,16.0,1,CCW,CW,CW,0,
982,50.0,none,0.8,0.8,45.0,45.0,1,CW,CW,CW,1,
983,0.0,low,0.8,0.8,-6.0,6.0,1,CCW,CW,CW,0,
984,0.0,none,1.6,0.6,-16.0,16.0,1,CCW,CW,CW,0,
985,50.0,high,0.4,1.0,-45.0,45.0,1,CCW,CW,CW,0,
986,0.0,low,1.6,0.6,-16.0,16.0,1,CCW,CW,CW,0,
987,50.0,none,1.6,0.6,6.0,6.0,1,CW,CW,CW,1,
988,50.0,none,0.8,0.6,-6.0,6.0,1,CCW,CW,CW,0,
989,0.0,high,0.4,0.8,16.0,16.0,-1,CW,CW,CW,1,
990,0.0,low,0.8,0.8,16.0,16.0,-1,CW,CW,CW,1,
991,50.0,high,1.6,0.8,6.0,6.0,1,CW,CW,CW,1,
992,0.0,none,0.8,1.0,-6.0,6.0,1,CCW,CW,CW,0,
993,50.0,high,0.8,1.0,-16.0,16.0,1,CCW,CW,CW,0,
994,50.0,low,0.4,0.8,16.0,16.0,1,CW,CW,CW,1,
995,0.0,none,0.4,0.8,-45.0,45.0,1,CCW,CW,CW,0,
996,50.0,low,1.6,0.6,6.0,6.0,1,CW,CW,CW,1,
997,50.0,low,0.8,0.8,-16.0,16.0,-1,CCW,CW,CW,0,
998,50.0,low,0.8,1.0,-16.0,16.0,1,CCW,CW,CW,0,
999,0.0,high,1.6,1.0,45.0,45.0,-1,CW,CCW,CCW,0,
1000,0.0,high,0.4,0.6,-6.0,6.0,1,CCW,CCW,CCW,1,
1001,50.0,none,0.4,0.8,-45.0,45.0,1,CCW,CW,CW,0,
1002,0.0,low,1.6,0.8,6.0,6.0,1,CW,CW,CW,1,
1003,0.0,low,1.6,0.6,16.0,16.0,-1,CW,CW,CW,1,
1004,50.0,high,0.4,0.6,-6.0,6.0,-1,CCW,CCW,CCW,1,
1005,0.0,low,0.4,0.6,-16.0,16.0,-1,CCW,CW,CW,0,
1006,0.0,low,0.8,1.0,-45.0,45.0,1,CCW,CW,CW,0,
1007,0.0,high,0.8,0.6,16.0,16.0,1,CW,CCW,CCW,0,
1008,0.0,low,0.4,1.0,6.0,6.0,1,CW,CW,CW,1,
1009,0.0,none,1.6,0.6,-16.0,16.0,-1,CCW,CW,CW,0,
1010,0.0,high,1.6,0.6,-6.0,6.0,-1,CCW,CCW,CCW,1,
1011,50.0,none,0.8,0.8,6.0,6.0,-1,CW,CW,CW,1,
1012,0.0,none,0.8,0.6,16.0,16.0,1,CW,CW,CW,1,
1013,0.0,low,0.4,0.8,-6.0,6.0,-1,CCW,CW,CW,0,
1014,50.0,none,0.4,0.8,6.0,6.0,-1,CW,CW,CW,1,
1015,0.0,low,0.8,0.8,6.0,6.0,1,CW,CW,CW,1,
1016,0.0,none,0.4,1.0,6.0,6.0,1,CW,CW,CW,1,
1017,0.0,low,0.4,0.6,16.0,16.0,-1,CW,CW,CW,1,
1018,50.0,none,0.4,0.6,-6.0,6.0,-1,CCW,CCW,CCW,1,
1019,50.0,low,0.4,0.6,6.0,6.0,-1,CW,CCW,CCW,0,
1020,0.0,high,0.8,0.6,6.0,6.0,-1,CW,CCW,CCW,0,
1021,50.0,none,0.4,0.6,-6.0,6.0,-1,CCW,CW,CW,0,
1022,0.0,none,0.4,0.8,-45.0,45.0,1,CCW,CW,CW,0,
1023,50.0,none,0.8,0.6,-6.0,6.0,-1,CCW,CW,CW,0,
1024,0.0,low,0.8,0.6,-45.0,45.0,1,CCW,CW,CW,0,
1025,50.0,high,0.4,0.6,16.0,16.0,-1,CW,CW,CW,1,
1026,50.0,low,0.8,1.0,16.0,16.0,-1,CW,CCW,CCW,0,
1027,0.0,none,0.4,0.6,45.0,45.0,-1,CW,CW,CW,1,
1028,0.0,low,0.8,0.6,16.0,16.0,-1,CW,CW,CW,1,
1029,50.0,low,1.6,1.0,16.0,16.0,1,CW,CW,CW,1,
1030,0.0,none,1.6,0.8,45.0,45.0,-1,CW,CW,CW,1,
1031,0.0,high,0.4,0.8,45.0,45.0,-1,CW,CCW,CCW,0,
1032,0.0,none,1.6,0.8,-45.0,45.0,1,CCW,CW,CW,0,
1033,0.0,high,1.6,1.0,6.0,6.0,-1,CW,CCW,CCW,0,
1034,50.0,none,0.4,0.6,45.0,45.0,1,CW,CW,CW,1,
1035,0.0,high,1.6,0.8,16.0,16.0,-1,CW,CCW,CCW,0,
1036,0.0,none,0.8,1.0,16.0,16.0,-1,CW,CW,CW,1,
1037,50.0,low,0.8,1.0,-16.0,16.0,1,CCW,CW,CW,0,
1038,0.0,high,0.4,0.8,-45.0,45.0,-1,CCW,CW,CW,0,
1039,0.0,high,1.6,1.0,16.0,16.0,-1,CW,CCW,CCW,0,
1040,0.0,low,0.8,1.0,6.0,6.0,1,CW,CW,CW,1,
