trial,eccentricity_pct,noise_level,spatial_freq_cpd,contrast_amplitude,offset_deg,abs_offset_deg,side,true_choice,model_choice,model_raw_text,correct,api_error
669,50.0,low,0.8,0.6,-45.0,45.0,1,CCW,CCW,CCW,1,
670,0.0,low,1.6,0.6,6.0,6.0,-1,CW,CCW,CCW,0,
671,0.0,none,0.8,0.6,6.0,6.0,1,CW,CCW,CCW,0,
672,0.0,high,0.8,0.6,-16.0,16.0,1,CCW,CCW,CCW,1,
673,0.0,low,1.6,1.0,16.0,16.0,1,CW,CCW,CCW,0,
674,0.0,medium,0.4,0.6,-45.0,45.0,1,CCW,CCW,CCW,1,
675,50.0,medium,1.6,1.0,6.0,6.0,-1,CW,CCW,CCW,0,
676,0.0,high,0.8,0.8,6.0,6.0,-1,CW,CCW,CCW,0,
677,50.0,low,1.6,0.8,6.0,6.0,-1,CW,CCW,CCW,0,
678,50.0,high,0.8,0.6,-6.0,6.0,1,CCW,CCW,CCW,1,
679,0.0,medium,0.4,1.0,6.0,6.0,1,CW,CCW,CCW,0,
680,50.0,none,0.8,0.6,45.0,45.0,-1,CW,CCW,CCW,0,
681,50.0,low,0.4,0.8,6.0,6.0,-1,CW,CCW,CCW,0,
682,0.0,medium,0.4,0.6,-6.0,6.0,1,CCW,CCW,CCW,1,
683,50.0,low,0.4,0.6,6.0,6.0,1,CW,CCW,CCW,0,
684,50.0,medium,1.6,0.8,-16.0,16.0,1,CCW,CCW,CCW,1,
685,0.0,high,0.8,0.6,-16.0,16.0,-1,CCW,CCW,CCW,1,
686,50.0,high,1.6,0.8,6.0,6.0,-1,CW,CCW,CCW,0,
687,0.0,none,1.6,0.8,6.0,6.0,-1,CW,CW,CW,1,
688,0.0,medium,1.6,0.6,-45.0,45.0,-1,CCW,CCW,CCW,1,
689,0.0,none,0.4,0.6,16.0,16.0,-1,CW,CCW,CCW,0,
690,50.0,high,1.6,1.0,-45.0,45.0,1,CCW,CCW,CCW,1,
691,50.0,medium,1.6,1.0,-45.0,45.0,-1,CCW,CCW,CCW,1,
692,50.0,low,0.8,0.8,6.0,6.0,1,CW,CCW,CCW,0,
693,0.0,medium,0.4,0.6,6.0,6.0,-1,CW,CCW,CCW,0,
694,0.0,none,1.6,1.0,-16.0,16.0,1,CCW,CCW,CCW,1,
695,0.0,none,1.6,0.6,16.0,16.0,-1,CW,CW,CW,1,
696,50.0,high,0.4,0.6,6.0,6.0,-1,CW,CCW,CCW,0,
697,50.0,low,0.4,0.8,-45.0,45.0,-1,CCW,CCW,CCW,1,
698,0.0,high,1.6,1.0,-45.0,45.0,1,CCW,CCW,CCW,1,
699,0.0,none,1.6,0.6,-16.0,16.0,1,CCW,CCW,CCW,1,
700,0.0,low,1.6,1.0,16.0,16.0,-1,CW,CCW,CCW,0,
701,0.0,high,0.8,0.8,6.0,6.0,1,CW,CCW,CCW,0,
702,50.0,medium,0.8,1.0,-6.0,6.0,1,CCW,CW,CW,0,
703,0.0,low,0.4,1.0,-45.0,45.0,-1,CCW,CCW,CCW,1,
704,0.0,medium,0.4,1.0,45.0,45.0,1,CW,CCW,CCW,0,
705,50.0,none,0.4,0.8,-45.0,45.0,1,CCW,CCW,CCW,1,
706,50.0,high,0.4,0.8,-16.0,16.0,-1,CCW,CCW,CCW,1,
707,50.0,none,0.4,1.0,16.0,16.0,1,CW,CCW,CCW,0,
708,50.0,none,1.6,0.8,-45.0,45.0,-1,CCW,CCW,CCW,1,
709,50.0,low,1.6,1.0,-16.0,16.0,1,CCW,CCW,CCW,1,
710,0.0,high,0.8,1.0,-6.0,6.0,-1,CCW,CCW,CCW,1,
711,50.0,none,0.8,0.8,45.0,45.0,-1,CW,CCW,CCW,0,
712,50.0,medium,0.8,1.0,-16.0,16.0,1,CCW,CCW,CCW,1,
713,50.0,none,0.4,0.6,6.0,6.0,1,CW,CW,CW,1,
714,50.0,low,1.6,0.8,-6.0,6.0,1,CCW,CCW,CCW,1,
715,50.0,medium,0.4,0.8,-6.0,6.0,-1,CCW,CCW,CCW,1,
716,50.0,high,1.6,0.6,6.0,6.0,-1,CW,CCW,CCW,0,
717,0.0,low,1.6,0.8,-16.0,16.0,1,CCW,CCW,CCW,1,
718,50.0,low,0.8,1.0,6.0,6.0,1,CW,CCW,CCW,0,
719,50.0,medium,1.6,0.8,-6.0,6.0,-1,CCW,CCW,CCW,1,
720,0.0,medium,1.6,1.0,45.0,45.0,-1,CW,CCW,CCW,0,
721,0.0,high,1.6,0.6,-45.0,45.0,-1,CCW,CCW,CCW,1,
722,0.0,high,1.6,0.8,-45.0,45.0,-1,CCW,CCW,CCW,1,
723,0.0,high,0.8,0.6,6.0,6.0,1,CW,CCW,CCW,0,
724,50.0,low,0.4,0.8,6.0,6.0,-1,CW,CCW,CCW,0,
725,50.0,low,1.6,0.6,-16.0,16.0,1,CCW,CCW,CCW,1,
726,50.0,high,0.4,0.6,16.0,16.0,-1,CW,CCW,CCW,0,
727,0.0,high,0.8,0.6,16.0,16.0,1,CW,CCW,CCW,0,
728,50.0,low,1.6,1.0,6.0,6.0,1,CW,CCW,CCW,0,
729,50.0,medium,0.8,1.0,-45.0,45.0,-1,CCW,CCW,CCW,1,
730,0.0,none,0.8,0.8,45.0,45.0,1,CW,CCW,CCW,0,
731,50.0,none,0.4,0.8,-16.0,16.0,1,CCW,CCW,CCW,1,
732,50.0,none,0.8,0.6,16.0,16.0,1,CW,CCW,CCW,0,
733,50.0,none,1.6,1.0,16.0,16.0,1,CW,CW,CW,1,
734,50.0,high,0.4,0.6,-6.0,6.0,-1,CCW,CCW,CCW,1,
735,0.0,low,0.8,1.0,-6.0,6.0,1,CCW,CW,CW,0,
736,0.0,medium,0.4,0.6,-16.0,16.0,-1,CCW,CCW,CCW,1,
737,0.0,medium,1.6,1.0,6.0,6.0,1,CW,CCW,CCW,0,
738,50.0,medium,0.4,0.8,16.0,16.0,-1,CW,CCW,CCW,0,
739,0.0,high,1.6,1.0,6.0,6.0,1,CW,CCW,CCW,0,
740,0.0,medium,1.6,0.6,-45.0,45.0,1,CCW,CCW,CCW,1,
741,50.0,low,0.8,1.0,-6.0,6.0,1,CCW,CCW,CCW,1,
742,0.0,high,0.4,1.0,6.0,6.0,-1,CW,CCW,CCW,0,
743,50.0,high,1.6,0.8,-45.0,45.0,-1,CCW,CCW,CCW,1,
744,0.0,medium,0.8,0.6,-45.0,45.0,1,CCW,CCW,CCW,1,
745,50.0,none,0.8,0.6,-6.0,6.0,1,CCW,CCW,CCW,1,
746,50.0,low,1.6,0.6,45.0,45.0,-1,CW,CCW,CCW,0,
747,0.0,low,0.4,0.8,-16.0,16.0,1,CCW,CCW,CCW,1,
748,0.0,none,1.6,0.8,16.0,16.0,-1,CW,CCW,CCW,0,
749,0.0,medium,0.8,1.0,45.0,45.0,-1,CW,CCW,CCW,0,
750,0.0,low,0.4,0.8,45.0,45.0,1,CW,CCW,CCW,0,
751,50.0,none,0.4,0.6,-6.0,6.0,-1,CCW,CCW,CCW,1,
752,50.0,high,0.4,1.0,16.0,16.0,1,CW,CCW,CCW,0,
753,0.0,high,0.8,1.0,6.0,6.0,-1,CW,CCW,CCW,0,
754,0.0,low,0.8,1.0,-45.0,45.0,-1,CCW,CCW,CCW,1,
755,0.0,none,1.6,0.8,16.0,16.0,1,CW,CCW,CCW,0,
756,0.0,medium,1.6,1.0,6.0,6.0,1,CW,CCW,CCW,0,
757,0.0,none,0.8,1.0,6.0,6.0,-1,CW,CCW,CCW,0,
758,0.0,low,0.4,0.6,45.0,45.0,-1,CW,CCW,CCW,0,
759,0.0,none,0.8,0.8,-45.0,45.0,1,CCW,CCW,CCW,1,
760,50.0,high,0.8,0.8,-45.0,45.0,-1,CCW,CCW,CCW,1,
761,0.0,none,0.8,1.0,45.0,45.0,-1,CW,CCW,CCW,0,
762,50.0,high,0.8,1.0,-6.0,6.0,1,CCW,CCW,CCW,1,
763,0.0,low,0.4,1.0,-6.0,6.0,1,CCW,CCW,CCW,1,
764,0.0,none,1.6,0.6,-16.0,16.0,1,CCW,CCW,CCW,1,
765,0.0,low,1.6,0.8,-16.0,16.0,-1,CCW,CCW,CCW,1,
766,50.0,none,0.4,0.6,-45.0,45.0,1,CCW,CCW,CCW,1,
767,0.0,medium,1.6,0.6,6.0,6.0,-1,CW,CCW,CCW,0,
768,0.0,none,0.4,0.8,-45.0,45.0,-1,CCW,CCW,CCW,1,
769,50.0,medium,1.6,0.8,-6.0,6.0,-1,CCW,CCW,CCW,1,
770,50.0,low,0.8,0.6,16.0,16.0,-1,CW,CCW,CCW,0,
771,0.0,medium,0.4,1.0,-16.0,16.0,-1,CCW,CCW,CCW,1,
772,50.0,none,1.6,0.6,16.0,16.0,-1,CW,CW,CW,1,
773,0.0,none,0.4,1.0,-16.0,16.0,1,CCW,CCW,CCW,1,
774,50.0,medium,1.6,0.8,45.0,45.0,-1,CW,CCW,CCW,0,
775,50.0,high,0.4,0.6,45.0,45.0,-1,CW,CCW,CCW,0,
776,0.0,none,0.4,0.8,-6.0,6.0,1,CCW,CCW,CCW,1,
777,50.0,high,1.6,1.0,-45.0,45.0,-1,CCW,CCW,CCW,1,
778,50.0,high,0.4,0.6,-16.0,16.0,-1,CCW,CCW,CCW,1,
779,50.0,none,0.4,0.6,16.0,16.0,1,CW,CCW,CCW,0,
780,50.0,medium,0.4,0.6,-16.0,16.0,-1,CCW,CCW,CCW,1,
781,50.0,low,1.6,0.8,6.0,6.0,-1,CW,CCW,CCW,0,
782,50.0,none,1.6,1.0,-16.0,16.0,1,CCW,CW,CW,0,
783,0.0,low,0.8,0.8,45.0,45.0,-1,CW,CCW,CCW,0,
784,50.0,high,0.8,0.8,45.0,45.0,-1,CW,CCW,CCW,0,
785,50.0,high,0.8,1.0,6.0,6.0,-1,CW,CCW,CCW,0,
786,0.0,high,0.4,0.6,-16.0,16.0,1,CCW,CCW,CCW,1,
787,0.0,none,0.8,0.6,16.0,16.0,-1,CW,CW,CW,1,
788,0.0,low,0.4,0.8,-16.0,16.0,-1,CCW,CCW,CCW,1,
789,0.0,none,1.6,0.6,-6.0,6.0,1,CCW,CW,CW,0,
790,50.0,high,0.8,0.6,-6.0,6.0,1,CCW,CCW,CCW,1,
791,50.0,medium,1.6,0.6,-6.0,6.0,1,CCW,CCW,CCW,1,
792,50.0,none,0.4,1.0,-16.0,16.0,1,CCW,CW,CW,0,
793,0.0,none,0.4,0.8,16.0,16.0,-1,CW,CCW,CCW,0,
794,0.0,low,0.4,1.0,-16.0,16.0,1,CCW,CCW,CCW,1,
795,50.0,none,0.4,1.0,16.0,16.0,1,CW,CCW,CCW,0,
796,50.0,medium,0.8,0.6,-6.0,6.0,-1,CCW,CCW,CCW,1,
797,50.0,medium,0.4,1.0,-6.0,6.0,1,CCW,CCW,CCW,1,
798,0.0,medium,0.8,0.6,-16.0,16.0,-1,CCW,CCW,CCW,1,
799,50.0,high,0.4,0.8,-16.0,16.0,-1,CCW,CCW,CCW,1,
800,0.0,low,1.6,0.6,-45.0,45.0,-1,CCW,CCW,CCW,1,
801,50.0,none,1.6,0.6,-45.0,45.0,1,CCW,CW,CW,0,
802,50.0,low,1.6,0.6,16.0,16.0,-1,CW,CCW,CCW,0,
803,0.0,medium,0.4,1.0,6.0,6.0,1,CW,CCW,CCW,0,
804,0.0,high,0.8,0.6,-16.0,16.0,1,CCW,CCW,CCW,1,
805,0.0,none,0.4,0.8,-6.0,6.0,-1,CCW,CCW,CCW,1,
806,50.0,none,1.6,0.6,-6.0,6.0,1,CCW,CW,CW,0,
807,50.0,low,1.6,1.0,6.0,6.0,1,CW,CW,CW,1,
808,0.0,high,1.6,1.0,16.0,16.0,1,CW,CCW,CCW,0,
809,0.0,low,0.4,0.6,45.0,45.0,1,CW,CCW,CCW,0,
810,50.0,none,1.6,0.6,-45.0,45.0,1,CCW,CW,CW,0,
811,0.0,none,0.8,1.0,-45.0,45.0,1,CCW,CCW,CCW,1,
812,50.0,high,1.6,0.8,16.0,16.0,1,CW,CCW,CCW,0,
813,50.0,high,0.8,1.0,16.0,16.0,-1,CW,CCW,CCW,0,
814,50.0,low,0.4,0.6,-45.0,45.0,1,CCW,CCW,CCW,1,
815,0.0,high,1.6,0.6,6.0,6.0,1,CW,CCW,CCW,0,
816,50.0,low,0.8,0.8,6.0,6.0,1,CW,CW,CW,1,
817,0.0,medium,0.4,0.8,6.0,6.0,-1,CW,CCW,CCW,0,
818,50.0,high,0.4,0.8,-16.0,16.0,1,CCW,CCW,CCW,1,
819,0.0,none,0.8,0.8,-45.0,45.0,-1,CCW,CCW,CCW,1,
820,0.0,medium,0.4,0.8,-45.0,45.0,-1,CCW,CCW,CCW,1,
821,50.0,low,0.8,1.0,6.0,6.0,-1,CW,CCW,CCW,0,
822,0.0,none,1.6,1.0,-16.0,16.0,1,CCW,CW,CW,0,
823,50.0,medium,0.8,1.0,-16.0,16.0,1,CCW,CCW,CCW,1,
824,0.0,low,0.4,0.6,-6.0,6.0,1,CCW,CCW,CCW,1,
825,0.0,high,0.8,1.0,-45.0,45.0,1,CCW,CCW,CCW,1,
826,50.0,high,1.6,1.0,-16.0,16.0,-1,CCW,CCW,CCW,1,
827,50.0,low,1.6,0.8,-16.0,16.0,1,CCW,CCW,CCW,1,
828,0.0,medium,1.6,1.0,-45.0,45.0,1,CCW,CCW,CCW,1,
829,50.0,none,0.4,0.6,45.0,45.0,-1,CW,CCW,CCW,0,
830,50.0,none,0.4,1.0,-16.0,16.0,1,CCW,CCW,CCW,1,
831,50.0,low,1.6,0.6,-6.0,6.0,1,CCW,CCW,CCW,1,
832,50.0,high,0.8,0.8,-45.0,45.0,-1,CCW,CCW,CCW,1,
833,0.0,high,0.8,1.0,-45.0,45.0,-1,CCW,CCW,CCW,1,
834,50.0,high,0.4,1.0,-45.0,45.0,1,CCW,CCW,CCW,1,
835,50.0,high,1.6,0.6,45.0,45.0,-1,CW,CCW,CCW,0,
836,0.0,high,0.4,1.0,16.0,16.0,1,CW,CCW,CCW,0,
837,0.0,low,0.4,1.0,-45.0,45.0,1,CCW,CCW,CCW,1,
838,50.0,low,0.8,1.0,45.0,45.0,1,CW,CCW,CCW,0,
839,0.0,medium,0.8,1.0,45.0,45.0,1,CW,CCW,CCW,0,
840,0.0,low,1.6,0.8,-6.0,6.0,-1,CCW,CCW,CCW,1,
841,50.0,none,0.4,0.6,6.0,6.0,-1,CW,CCW,CCW,0,
842,0.0,medium,0.4,0.8,-6.0,6.0,1,CCW,CCW,CCW,1,
843,50.0,none,0.4,1.0,-16.0,16.0,-1,CCW,CCW,CCW,1,
844,0.0,low,0.8,0.8,-6.0,6.0,-1,CCW,CCW,CCW,1,
845,0.0,high,0.8,0.8,6.0,6.0,-1,CW,CCW,CCW,0,
846,0.0,low,0.8,0.6,16.0,16.0,-1,CW,CCW,CCW,0,
847,0.0,medium,1.6,0.8,-16.0,16.0,1,CCW,CCW,CCW,1,
848,50.0,none,0.4,0.6,6.0,6.0,1,CW,CW,CW,1,
849,50.0,low,0.4,0.6,-16.0,16.0,-1,CCW,CCW,CCW,1,
850,0.0,medium,0.8,0.6,6.0,6.0,1,CW,CCW,CCW,0,
851,0.0,none,1.6,0.6,16.0,16.0,-1,CW,CCW,CCW,0,
852,50.0,low,0.4,0.8,-6.0,6.0,-1,CCW,CCW,CCW,1,
853,0.0,none,0.4,0.6,16.0,16.0,-1,CW,CW,CW,1,
854,0.0,medium,0.4,1.0,16.0,16.0,1,CW,CW,CW,1,
855,0.0,medium,1.6,0.8,6.0,6.0,-1,CW,CCW,CCW,0,
856,50.0,high,0.8,0.8,45.0,45.0,-1,CW,CCW,CCW,0,
857,50.0,low,1.6,0.8,-16.0,16.0,-1,CCW,CCW,CCW,1,
858,0.0,high,1.6,1.0,-6.0,6.0,-1,CCW,CCW,CCW,1,
859,0.0,high,0.8,0.6,-6.0,6.0,-1,CCW,CCW,CCW,1,
860,50.0,low,0.8,0.8,-45.0,45.0,-1,CCW,CCW,CCW,1,
861,0.0,high,1.6,1.0,16.0,16.0,1,CW,CCW,CCW,0,
862,50.0,low,1.6,0.8,-16.0,16.0,1,CCW,CW,CW,0,
863,50.0,high,0.8,0.6,-45.0,45.0,-1,CCW,CCW,CCW,1,
864,0.0,low,0.4,1.0,-6.0,6.0,1,CCW,CCW,CCW,1,
865,0.0,low,1.6,0.6,-16.0,16.0,1,CCW,CCW,CCW,1,
866,50.0,low,0.8,0.8,-16.0,16.0,1,CCW,CCW,CCW,1,
867,50.0,medium,1.6,0.8,6.0,6.0,-1,CW,CCW,CCW,0,
868,50.0,none,0.8,1.0,16.0,16.0,-1,CW,CCW,CCW,0,
869,50.0,none,0.8,0.8,45.0,45.0,1,CW,CCW,CCW,0,
870,0.0,medium,1.6,0.8,-45.0,45.0,1,CCW,CCW,CCW,1,
871,50.0,medium,0.8,0.8,45.0,45.0,1,CW,CCW,CCW,0,
872,0.0,low,0.8,0.6,16.0,16.0,-1,CW,CCW,CCW,0,
873,50.0,high,0.8,1.0,16.0,16.0,-1,CW,CCW,CCW,0,
874,0.0,low,1.6,0.8,16.0,16.0,1,CW,CCW,CCW,0,
875,0.0,low,0.4,1.0,6.0,6.0,1,CW,CCW,CCW,0,
876,0.0,none,0.8,0.8,-16.0,16.0,-1,CCW,CCW,CCW,1,
877,50.0,low,0.8,0.6,45.0,45.0,1,CW,CW,CW,1,
878,0.0,high,0.4,0.6,-16.0,16.0,1,CCW,CCW,CCW,1,
879,50.0,medium,0.8,1.0,-16.0,16.0,1,CCW,CCW,CCW,1,
880,0.0,low,0.4,1.0,-45.0,45.0,-1,CCW,CCW,CCW,1,
881,0.0,high,1.6,1.0,-45.0,45.0,-1,CCW,CCW,CCW,1,
882,50.0,low,1.6,0.6,-6.0,6.0,-1,CCW,CCW,CCW,1,
883,0.0,medium,0.8,0.6,-16.0,16.0,1,CCW,CW,CW,0,
884,0.0,medium,0.8,0.6,16.0,16.0,-1,CW,CCW,CCW,0,
885,0.0,none,0.8,0.8,-45.0,45.0,-1,CCW,CCW,CCW,1,
886,50.0,medium,1.6,0.6,16.0,16.0,1,CW,CW,CW,1,
887,50.0,none,0.8,0.8,-16.0,16.0,-1,CCW,CW,CW,0,
888,0.0,none,0.8,0.8,6.0,6.0,-1,CW,CCW,CCW,0,
889,0.0,medium,0.4,0.6,6.0,6.0,-1,CW,CCW,CCW,0,
890,0.0,high,0.8,0.6,-45.0,45.0,1,CCW,CCW,CCW,1,
891,0.0,none,1.6,1.0,-6.0,6.0,-1,CCW,CW,CW,0,
892,0.0,low,0.8,1.0,-6.0,6.0,1,CCW,CCW,CCW,1,
893,50.0,medium,0.8,1.0,16.0,16.0,1,CW,CW,CW,1,
894,0.0,medium,0.4,1.0,6.0,6.0,-1,CW,CCW,CCW,0,
895,0.0,medium,1.6,1.0,45.0,45.0,-1,CW,CCW,CCW,0,
896,50.0,high,0.4,0.6,-45.0,45.0,-1,CCW,CCW,CCW,1,
897,50.0,none,0.4,0.8,-45.0,45.0,1,CCW,CCW,CCW,1,
898,50.0,high,1.6,0.8,-6.0,6.0,-1,CCW,CCW,CCW,1,
899,50.0,none,0.4,0.8,45.0,45.0,1,CW,CCW,CCW,0,
900,50.0,medium,1.6,0.6,-6.0,6.0,-1,CCW,CCW,CCW,1,
901,0.0,medium,0.8,0.6,16.0,16.0,-1,CW,CCW,CCW,0,
902,0.0,high,1.6,0.6,45.0,45.0,1,CW,CCW,CCW,0,
903,0.0,low,0.8,0.8,-16.0,16.0,-1,CCW,CCW,CCW,1,
904,0.0,low,1.6,0.6,-16.0,16.0,1,CCW,CCW,CCW,1,
905,50.0,none,0.8,0.8,45.0,45.0,1,CW,CW,CW,1,
906,0.0,medium,0.8,0.8,-16.0,16.0,1,CCW,CCW,CCW,1,
907,50.0,high,0.4,0.6,16.0,16.0,1,CW,CCW,CCW,0,
908,50.0,medium,0.4,0.8,16.0,16.0,-1,CW,CW,CW,1,
909,0.0,high,0.8,1.0,-45.0,45.0,1,CCW,CCW,CCW,1,
910,50.0,medium,1.6,0.6,-45.0,45.0,1,CCW,CCW,CCW,1,
911,50.0,low,0.8,0.6,-6.0,6.0,-1,CCW,CCW,CCW,1,
912,50.0,high,0.4,0.6,16.0,16.0,-1,CW,CCW,CCW,0,
913,50.0,none,1.6,0.8,16.0,16.0,1,CW,CW,CW,1,
914,50.0,medium,1.6,0.6,-45.0,45.0,-1,CCW,CCW,CCW,1,
915,50.0,low,1.6,0.6,-6.0,6.0,1,CCW,CCW,CCW,1,
916,0.0,high,0.4,1.0,6.0,6.0,1,CW,CCW,CCW,0,
917,0.0,high,0.4,0.8,45.0,45.0,-1,CW,CCW,CCW,0,
918,50.0,none,1.6,0.6,-16.0,16.0,-1,CCW,CW,CW,0,
919,0.0,low,0.8,0.6,-45.0,45.0,1,CCW,CCW,CCW,1,
920,0.0,medium,0.8,0.6,16.0,16.0,1,CW,CCW,CCW,0,
921,50.0,none,1.6,1.0,-45.0,45.0,-1,CCW,CW,CW,0,
922,50.0,high,1.6,0.8,-16.0,16.0,1,CCW,CCW,CCW,1,
923,0.0,high,0.8,0.6,-16.0,16.0,1,CCW,CCW,CCW,1,
924,0.0,low,0.4,1.0,-6.0,6.0,1,CCW,CCW,CCW,1,
925,50.0,medium,0.4,0.8,-6.0,6.0,1,CCW,CW,CW,0,
926,0.0,none,0.8,0.6,-6.0,6.0,-1,CCW,CCW,CCW,1,
927,50.0,low,0.4,1.0,16.0,16.0,1,CW,CCW,CCW,0,
928,50.0,medium,0.8,1.0,-6.0,6.0,1,CCW,CCW,CCW,1,
929,50.0,high,1.6,1.0,45.0,45.0,-1,CW,CCW,CCW,0,
930,50.0,high,0.8,1.0,45.0,45.0,-1,CW,CCW,CCW,0,
931,0.0,high,1.6,0.6,-16.0,16.0,1,CCW,CCW,CCW,1,
932,0.0,medium,0.8,1.0,6.0,6.0,1,CW,CCW,CCW,0,
933,50.0,low,0.4,1.0,-6.0,6.0,1,CCW,CCW,CCW,1,
934,0.0,none,0.4,0.6,-45.0,45.0,-1,CCW,CCW,CCW,1,
935,50.0,high,0.4,1.0,16.0,16.0,-1,CW,CCW,CCW,0,
936,50.0,none,0.8,1.0,45.0,45.0,1,CW,CCW,CCW,0,
937,50.0,none,0.4,0.6,-45.0,45.0,-1,CCW,CCW,CCW,1,
938,50.0,none,0.8,0.6,45.0,45.0,-1,CW,CCW,CCW,0,
939,0.0,medium,0.4,1.0,-45.0,45.0,1,CCW,CCW,CCW,1,
940,0.0,none,1.6,0.6,6.0,6.0,-1,CW,CCW,CCW,0,
941,50.0,medium,0.8,1.0,45.0,45.0,1,CW,CCW,CCW,0,
942,0.0,none,0.8,0.8,16.0,16.0,-1,CW,CCW,CCW,0,
943,50.0,low,0.4,1.0,16.0,16.0,1,CW,CW,CW,1,
944,50.0,high,0.4,1.0,45.0,45.0,-1,CW,CCW,CCW,0,
945,50.0,low,0.8,0.8,6.0,6.0,1,CW,CW,CW,1,
946,0.0,low,0.4,0.6,16.0,16.0,-1,CW,CCW,CCW,0,
947,0.0,low,1.6,0.8,6.0,6.0,1,CW,CCW,CCW,0,
948,50.0,medium,0.8,0.6,6.0,6.0,1,CW,CCW,CCW,0,
949,0.0,low,1.6,0.6,45.0,45.0,1,CW,CCW,CCW,0,
950,50.0,none,1.6,0.8,16.0,16.0,1,CW,CW,CW,1,
951,0.0,medium,0.8,1.0,-45.0,45.0,1,CCW,CCW,CCW,1,
952,50.0,none,0.4,0.6,-16.0,16.0,1,CCW,CCW,CCW,1,
953,0.0,none,1.6,0.8,-45.0,45.0,1,CCW,CCW,CCW,1,
954,0.0,medium,1.6,0.8,-45.0,45.0,1,CCW,CCW,CCW,1,
955,50.0,none,0.4,0.8,-6.0,6.0,-1,CCW,CW,CW,0,
956,50.0,low,0.4,1.0,16.0,16.0,1,CW,CCW,CCW,0,
957,50.0,none,0.8,0.8,16.0,16.0,1,CW,CW,CW,1,
958,0.0,high,1.6,0.8,-16.0,16.0,1,CCW,CCW,CCW,1,
959,50.0,none,1.6,1.0,-45.0,45.0,-1,CCW,CW,CW,0,
960,50.0,none,1.6,0.8,45.0,45.0,1,CW,CW,CW,1,
961,50.0,none,0.8,0.8,-45.0,45.0,1,CCW,CCW,CCW,1,
962,50.0,high,1.6,0.6,-16.0,16.0,1,CCW,CCW,CCW,1,
963,0.0,medium,0.8,0.8,16.0,16.0,1,CW,CCW,CCW,0,
964,50.0,medium,0.8,1.0,45.0,45.0,1,CW,CCW,CCW,0,
965,50.0,low,1.6,1.0,6.0,6.0,-1,CW,CW,CW,1,
966,0.0,high,0.4,0.6,6.0,6.0,-1,CW,CCW,CCW,0,
967,50.0,high,0.4,0.6,6.0,6.0,-1,CW,CCW,CCW,0,
968,0.0,none,0.8,1.0,45.0,45.0,1,CW,CCW,CCW,0,
969,0.0,none,0.8,0.6,-45.0,45.0,1,CCW,CCW,CCW,1,
970,0.0,high,1.6,0.6,16.0,16.0,1,CW,CCW,CCW,0,
971,50.0,low,1.6,0.6,-16.0,16.0,1,CCW,CCW,CCW,1,
972,0.0,none,0.4,0.8,-45.0,45.0,1,CCW,CCW,CCW,1,
973,0.0,medium,1.6,1.0,-16.0,16.0,1,CCW,CCW,CCW,1,
974,50.0,none,0.8,1.0,-6.0,6.0,1,CCW,CW,CW,0,
975,0.0,none,0.8,0.6,-16.0,16.0,1,CCW,CCW,CCW,1,
976,50.0,high,0.8,0.8,-6.0,6.0,-1,CCW,CCW,CCW,1,
977,0.0,low,0.4,0.8,-16.0,16.0,-1,CCW,CCW,CCW,1,
978,0.0,medium,0.4,0.6,45.0,45.0,1,CW,CCW,CCW,0,
979,0.0,high,0.4,1.0,16.0,16.0,-1,CW,CCW,CCW,0,
980,50.0,low,0.4,1.0,-45.0,45.0,1,CCW,CCW,CCW,1,
981,50.0,low,0.4,0.8,-6.0,6.0,1,CCW,CCW,CCW,1,
982,50.0,none,0.8,1.0,-45.0,45.0,-1,CCW,CW,CW,0,
983,0.0,medium,1.6,0.6,-45.0,45.0,-1,CCW,CCW,CCW,1,
984,0.0,none,0.4,0.6,45.0,45.0,-1,CW,CCW,CCW,0,
985,50.0,none,0.4,0.6,45.0,45.0,-1,CW,CCW,CCW,0,
986,0.0,low,1.6,0.6,-6.0,6.0,-1,CCW,CCW,CCW,1,
987,50.0,none,0.4,0.6,6.0,6.0,1,CW,CW,CW,1,
988,50.0,none,1.6,0.6,-16.0,16.0,1,CCW,CW,CW,0,
989,50.0,none,0.8,1.0,-6.0,6.0,-1,CCW,CW,CW,0,
990,0.0,none,0.4,0.6,-45.0,45.0,1,CCW,CCW,CCW,1,
991,0.0,high,0.8,0.8,45.0,45.0,-1,CW,CCW,CCW,0,
992,0.0,low,0.4,0.6,-16.0,16.0,-1,CCW,CCW,CCW,1,
993,50.0,high,0.8,1.0,-16.0,16.0,-1,CCW,CCW,CCW,1,
994,50.0,medium,0.4,1.0,6.0,6.0,-1,CW,CCW,CCW,0,
995,0.0,low,1.6,0.6,16.0,16.0,1,CW,CCW,CCW,0,
996,50.0,medium,0.4,0.6,-6.0,6.0,1,CCW,CW,CW,0,
997,0.0,high,1.6,1.0,-45.0,45.0,1,CCW,CCW,CCW,1,
998,0.0,medium,0.4,0.8,6.0,6.0,1,CW,CCW,CCW,0,
999,0.0,low,1.6,0.6,6.0,6.0,1,CW,CCW,CCW,0,
1000,0.0,high,0.4,0.6,45.0,45.0,-1,CW,CCW,CCW,0,
1001,50.0,none,0.4,0.6,-6.0,6.0,1,CCW,CCW,CCW,1,
1002,50.0,high,0.4,0.8,16.0,16.0,1,CW,CCW,CCW,0,
1003,0.0,low,1.6,0.6,-16.0,16.0,1,CCW,CCW,CCW,1,
